FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230222;0600;6;;;
230222;0700;4;;;
230222;0800;7;;;
230222;0900;10;;;
230222;1000;7;;;
230222;1100;6;;;
230222;1200;16;;;
230222;1300;11;;;
230222;1400;9;;;
230222;1500;4;;;
230222;1600;1;;;
230222;1700;1;;;
230222;1800;2;;;
230222;1900;4;;;
230222;2000;4;;;
230222;2100;3;;;
230222;2200;1;;;
230222;2300;5;;;
230223;0000;7;;;
230223;0100;5;;;
230223;0200;3;;;
230223;0300;1;;;
230223;0400;1;;;
230223;0500;1;;;
230223;0600;2;;;
230223;0700;13;;;
230223;0800;9;;;
230223;0900;5;;;
230223;1000;3;;;
230223;1100;1;;;
230223;1200;4;;;
230223;1300;3;;;
230223;1400;;;59;
230223;1500;;24;;
230223;1600;9;;;
230223;1700;13;;;
230223;1800;9;;;
230223;1900;4;;;
230223;2000;3;;;
230223;2100;7;;;
230223;2200;5;;;
230223;2300;6;;;
230224;0000;7;;;
230224;0100;4;;;
230224;0200;2;;;
230224;0300;3;;;
230224;0400;2;;;
230224;0500;2;;;
230224;0600;1;;;
230224;0700;3;;;
230224;0800;18;;;
230224;0900;24;;;
230224;1000;20;;;
230224;1100;16;;;
230224;1200;4;;;
230224;1300;7;;;
230224;1400;5;;;
230224;1500;2;;;
230224;1600;;;;
230224;1700;;15;;
230224;1800;7;;;
230224;1900;13;;;
230224;2000;21;;;
230224;2100;10;;;
230224;2200;19;;;
230224;2300;7;;;
230225;0000;7;;;
230225;0100;6;;;
230225;0200;3;;;
230225;0300;3;;;
230225;0400;6;;;
230225;0500;3;;;
230225;0600;3;;;
230225;0700;3;;;
230225;0800;18;;;
230225;0900;10;;;
230225;1000;9;;;
230225;1100;15;;;
230225;1200;11;;;
230225;1300;15;;;
230225;1400;;;11;
230225;1500;12;;;
230225;1600;17;;;
230225;1700;11;;;
230225;1800;9;;;
230225;1900;19;;;
230225;2000;15;;;
230225;2100;12;;;
230225;2200;12;;;
230225;2300;12;;;
230226;0000;7;;;
230226;0100;2;;;
230226;0200;5;;;
230226;0300;3;;;
230226;0400;7;;;
230226;0500;5;;;
230226;0600;3;;;
230226;0700;5;;;
230226;0800;14;;;
230226;0900;13;;;
230226;1000;10;;;
230226;1100;9;;;
230226;1200;6;;;
230226;1300;3;;;
230226;1400;4;;;
230226;1500;3;;;
230226;1600;11;;;
230226;1700;8;;;
230226;1800;8;;;
230226;1900;5;;;
230226;2000;9;;;
230226;2100;16;;;
230226;2200;8;;;
230226;2300;5;;;
230227;0000;2;;;
230227;0100;2;;;
230227;0200;1;;;
230227;0300;1;;;
230227;0400;1;;;
230227;0500;1;;;
230227;0600;3;;;
230227;0700;5;;;
230227;0800;4;;;
230227;0900;2;;;
230227;1000;7;;;
230227;1100;5;;;
230227;1200;3;;;
230227;1300;3;;;
230227;1400;4;;;
230227;1500;4;;;
230227;1600;3;;;
230227;1700;6;;;
230227;1800;5;;;
230227;1900;9;;;
230227;2000;7;;;
230227;2100;8;;;
230227;2200;5;;;
230227;2300;1;;;
230228;0000;2;;;
230228;0100;1;;;
230228;0200;1;;;
230228;0300;1;;;
230228;0400;1;;;
230228;0500;1;;;
230228;0600;7;;;
230228;0700;5;;;
230228;0800;6;;;
230228;0900;7;;;
230228;1000;9;;;
230228;1100;;;;
230228;1200;5;;;
230228;1300;;;;
230228;1400;1;;;
230228;1500;4;;;
230228;1600;10;;;
230228;1700;9;;;
230228;1800;;;;
230228;1900;;;;
230228;2000;;;;
230228;2100;;;;
230228;2200;;;;
230228;2300;;;;
230301;0000;6;;;
230301;0100;5;;;
230301;0200;3;;;
230301;0300;2;;;
230301;0400;4;;;
230301;0500;4;;;
230301;0600;5;;;
230301;0700;10;;;
230301;0800;8;;;
230301;0900;10;;;
230301;1000;11;;;
230301;1100;17;;;
230301;1200;9;;;
230301;1300;;;;
230301;1400;;;;
230301;1500;;;;
230301;1600;;;;
230301;1700;;;;
230301;1800;;;;
230301;1900;;;;
230301;2000;;;;
230301;2100;;22;;
230301;2200;;23;;
230301;2300;3;;;
230302;0000;5;;;
230302;0100;5;;;
230302;0200;1;;;
230302;0300;1;;;
230302;0400;1;;;
230302;0500;4;;;
230302;0600;6;;;
230302;0700;5;;;
230302;0800;10;;;
230302;0900;11;;;
230302;1000;7;;;
230302;1100;5;;;
230302;1200;13;;;
230302;1300;10;;;
230302;1400;9;;;
230302;1500;;;;
230302;1600;;;81;
230302;1700;4;;;
230302;1800;5;;;
230302;1900;9;;;
230302;2000;5;;;
230302;2100;4;;;
230302;2200;9;;;
230302;2300;8;;;
230303;0000;5;;;
230303;0100;3;;;
230303;0200;11;;;
230303;0300;6;;;
230303;0400;1;;;
230303;0500;4;;;
230303;0600;4;;;
230303;0700;15;;;
230303;0800;8;;;
230303;0900;12;;;
230303;1000;16;;;
230303;1100;8;;;
230303;1200;11;;;
230303;1300;11;;;
230303;1400;9;;;
230303;1500;10;;;
230303;1600;7;;;
230303;1700;7;;;
230303;1800;12;;;
230303;1900;25;;;
230303;2000;24;;;
230303;2100;12;;;
230303;2200;13;;;
230303;2300;12;;;
230304;0000;11;;;
230304;0100;5;;;
230304;0200;4;;;
230304;0300;4;;;
230304;0400;4;;;
230304;0500;3;;;
230304;0600;2;;;
230304;0700;3;;;
230304;0800;9;;;
230304;0900;10;;;
230304;1000;9;;;
230304;1100;15;;;
230304;1200;13;;;
230304;1300;18;;;
230304;1400;20;;;
230304;1500;18;;;
230304;1600;16;;;
230304;1700;34;;;
230304;1800;34;;;
230304;1900;20;;;
230304;2000;44;;;
230304;2100;18;;;
230304;2200;21;;;
230304;2300;20;;;
230305;0000;12;;;
230305;0100;9;;;
230305;0200;11;;;
230305;0300;7;;;
230305;0400;5;;;
230305;0500;3;;;
230305;0600;6;;;
230305;0700;9;;;
230305;0800;10;;;
230305;0900;20;;;
230305;1000;18;;;
230305;1100;7;;;
230305;1200;5;;;
230305;1300;2;;;
230305;1400;3;;;
230305;1500;6;;;
230305;1600;4;;;
230305;1700;9;;;
230305;1800;;;;
230305;1900;;;;
230305;2000;19;;;
230305;2100;18;;;
230305;2200;6;;;
230305;2300;6;;;
230306;0000;5;;;
230306;0100;1;;;
230306;0200;1;;;
230306;0300;1;;;
230306;0400;1;;;
230306;0500;2;;;
230306;0600;3;;;
230306;0700;16;;;
230306;0800;;;;
230306;0900;14;;;
230306;1000;12;;;
230306;1100;13;;;
230306;1200;12;;;
230306;1300;21;;;
230306;1400;27;;;
230306;1500;17;;;
230306;1600;13;;;
230306;1700;11;;;
230306;1800;17;;;
230306;1900;18;;;
230306;2000;25;;;
230306;2100;16;;;
230306;2200;12;;;
230306;2300;8;;;
230307;0000;6;;;
230307;0100;8;;;
230307;0200;6;;;
230307;0300;3;;;
230307;0400;5;;;
230307;0500;20;;;
230307;0600;23;;;
230307;0700;27;;;
230307;0800;13;;;
230307;0900;12;;;
230307;1000;8;;;
230307;1100;5;;;
230307;1200;7;;;
230307;1300;7;;;
230307;1400;5;;;
230307;1500;4;;;
230307;1600;7;;;
230307;1700;8;;;
230307;1800;34;;;
230307;1900;32;;;
230307;2000;50;;;
230307;2100;74;;;
230307;2200;18;;;
230307;2300;44;;;
230308;0000;53;;;
230308;0100;11;;;
230308;0200;9;;;
230308;0300;11;;;
230308;0400;8;;;
230308;0500;7;;;
230308;0600;12;;;
230308;0700;22;;;
230308;0800;21;;;
230308;0900;4;;;
230308;1000;9;;;
230308;1100;11;;;
230308;1200;19;;;
230308;1300;24;;;
230308;1400;14;;;
230308;1500;16;;;
230308;1600;6;;;
230308;1700;6;;;
230308;1800;12;;;
230308;1900;25;;;
230308;2000;23;;;
230308;2100;19;;;
230308;2200;7;;;
230308;2300;9;;;
230309;0000;12;;;
230309;0100;10;;;
230309;0200;7;;;
230309;0300;8;;;
230309;0400;5;;;
230309;0500;4;;;
230309;0600;43;;;
230309;0700;69;;;
230309;0800;15;;;
230309;0900;13;;;
230309;1000;7;;;
230309;1100;10;;;
230309;1200;10;;;
230309;1300;5;;;
230309;1400;8;;;
230309;1500;6;;;
230309;1600;11;;;
230309;1700;13;;;
230309;1800;9;;;
230309;1900;12;;;
230309;2000;21;;;
230309;2100;13;;;
230309;2200;9;;;
230309;2300;5;;;
230310;0000;3;;;
230310;0100;4;;;
230310;0200;4;;;
230310;0300;4;;;
230310;0400;5;;;
230310;0500;5;;;
230310;0600;29;;;
230310;0700;29;;;
230310;0800;32;;;
230310;0900;16;;;
230310;1000;8;;;
230310;1100;7;;;
230310;1200;9;;;
230310;1300;17;;;
230310;1400;22;;;
230310;1500;16;;;
230310;1600;10;;;
230310;1700;27;;;
230310;1800;44;;;
230310;1900;70;;;
230310;2000;77;;;
230310;2100;32;;;
230310;2200;12;;;
230310;2300;13;;;
230311;0000;11;;;
230311;0100;9;;;
230311;0200;8;;;
230311;0300;7;;;
230311;0400;4;;;
230311;0500;8;;;
230311;0600;7;;;
230311;0700;30;;;
230311;0800;40;;;
230311;0900;73;;;
230311;1000;23;;;
230311;1100;51;;;
230311;1200;44;;;
230311;1300;36;;;
230311;1400;30;;;
230311;1500;15;;;
230311;1600;13;;;
230311;1700;9;;;
230311;1800;12;;;
230311;1900;63;;;
230311;2000;33;;;
230311;2100;65;;;
230311;2200;66;;;
230311;2300;15;;;
230312;0000;3;;;
230312;0100;4;;;
230312;0200;3;;;
230312;0300;1;;;
230312;0400;1;;;
230312;0500;1;;;
230312;0600;5;;;
230312;0700;7;;;
230312;0800;9;;;
230312;0900;16;;;
230312;1000;15;;;
230312;1100;14;;;
230312;1200;10;;;
230312;1300;10;;;
230312;1400;5;;;
230312;1500;7;;;
230312;1600;5;;;
230312;1700;11;;;
230312;1800;15;;;
230312;1900;21;;;
230312;2000;32;;;
230312;2100;19;;;
230312;2200;4;;;
230312;2300;6;;;
230313;0000;9;;;
230313;0100;4;;;
230313;0200;2;;;
230313;0300;3;;;
230313;0400;2;;;
230313;0500;2;;;
230313;0600;8;;;
230313;0700;19;;;
230313;0800;14;;;
230313;0900;11;;;
230313;1000;9;;;
230313;1100;8;;;
230313;1200;15;;;
230313;1300;18;;;
230313;1400;11;;;
230313;1500;8;;;
230313;1600;14;;;
230313;1700;21;;;
230313;1800;23;;;
230313;1900;16;;;
230313;2000;14;;;
230313;2100;19;;;
230313;2200;14;;;
230313;2300;11;;;
230314;0000;6;;;
230314;0100;6;;;
230314;0200;12;;;
230314;0300;7;;;
230314;0400;7;;;
230314;0500;6;;;
230314;0600;16;;;
230314;0700;21;;;
230314;0800;17;;;
230314;0900;29;;;
230314;1000;15;;;
230314;1100;14;;;
230314;1200;13;;;
230314;1300;7;;;
230314;1400;12;;;
230314;1500;10;;;
230314;1600;6;;;
230314;1700;17;;;
230314;1800;22;;;
230314;1900;25;;;
230314;2000;20;;;
230314;2100;18;;;
230314;2200;15;;;
230314;2300;20;;;
230315;0000;3;;;
230315;0100;3;;;
230315;0200;4;;;
230315;0300;5;;;
230315;0400;3;;;
230315;0500;6;;;
230315;0600;27;;;
230315;0700;42;;;
230315;0800;13;;;
230315;0900;13;;;
230315;1000;10;;;
230315;1100;6;;;
230315;1200;3;;;
230315;1300;2;;;
230315;1400;3;;;
230315;1500;6;;;
230315;1600;5;;;
230315;1700;15;;;
230315;1800;16;;;
230315;1900;18;;;
230315;2000;20;;;
230315;2100;15;;;
230315;2200;10;;;
230315;2300;5;;;
230316;0000;8;;;
230316;0100;5;;;
230316;0200;3;;;
230316;0300;2;;;
230316;0400;1;;;
230316;0500;5;;;
230316;0600;7;;;
230316;0700;16;;;
230316;0800;13;;;
230316;0900;17;;;
230316;1000;18;;;
230316;1100;21;;;
230316;1200;24;;;
230316;1300;15;;;
230316;1400;19;;;
230316;1500;21;;;
230316;1600;16;;;
230316;1700;15;;;
230316;1800;27;;;
230316;1900;43;;;
230316;2000;33;;;
230316;2100;28;;;
230316;2200;113;;;
230316;2300;61;;;
230317;0000;30;;;
230317;0100;13;;;
230317;0200;7;;;
230317;0300;5;;;
230317;0400;7;;;
230317;0500;8;;;
230317;0600;19;;;
230317;0700;27;;;
230317;0800;15;;;
230317;0900;6;;;
230317;1000;13;;;
230317;1100;9;;;
230317;1200;7;;;
230317;1300;5;;;
230317;1400;4;;;
230317;1500;8;;;
230317;1600;10;;;
230317;1700;;;41;
230317;1800;14;;;
230317;1900;15;;;
230317;2000;32;;;
230317;2100;31;;;
230317;2200;17;;;
230317;2300;8;;;
230318;0000;50;;;
230318;0100;34;;;
230318;0200;22;;;
230318;0300;23;;;
230318;0400;25;;;
230318;0500;8;;;
230318;0600;21;;;
230318;0700;33;;;
230318;0800;33;;;
230318;0900;43;;;
230318;1000;21;;;
230318;1100;38;;;
230318;1200;17;;;
230318;1300;12;;;
230318;1400;8;;;
230318;1500;7;;;
230318;1600;9;;;
230318;1700;8;;;
230318;1800;8;;;
230318;1900;21;;;
230318;2000;21;;;
230318;2100;24;;;
230318;2200;14;;;
230318;2300;10;;;
230319;0000;9;;;
230319;0100;4;;;
230319;0200;4;;;
230319;0300;5;;;
230319;0400;1;;;
230319;0500;2;;;
230319;0600;20;;;
230319;0700;10;;;
230319;0800;13;;;
230319;0900;8;;;
230319;1000;12;;;
230319;1100;10;;;
230319;1200;8;;;
230319;1300;9;;;
230319;1400;3;;;
230319;1500;2;;;
230319;1600;5;;;
230319;1700;5;;;
230319;1800;14;;;
230319;1900;24;;;
230319;2000;42;;;
230319;2100;25;;;
230319;2200;30;;;
230319;2300;54;;;
230320;0000;11;;;
230320;0100;8;;;
230320;0200;6;;;
230320;0300;14;;;
230320;0400;7;;;
230320;0500;39;;;
230320;0600;125;;;
230320;0700;122;;;
230320;0800;38;;;
230320;0900;14;;;
230320;1000;14;;;
230320;1100;11;;;
230320;1200;16;;;
230320;1300;18;;;
230320;1400;20;;;
230320;1500;18;;;
230320;1600;8;;;
230320;1700;9;;;
230320;1800;8;;;
230320;1900;27;;;
230320;2000;16;;;
230320;2100;22;;;
230320;2200;14;;;
230320;2300;14;;;
230321;0000;10;;;
230321;0100;12;;;
230321;0200;11;;;
230321;0300;18;;;
230321;0400;14;;;
230321;0500;38;;;
230321;0600;99;;;
230321;0700;45;;;
230321;0800;49;;;
230321;0900;31;;;
230321;1000;15;;;
230321;1100;13;;;
230321;1200;21;;;
230321;1300;21;;;
230321;1400;12;;;
230321;1500;13;;;
230321;1600;8;;;
230321;1700;5;;;
230321;1800;10;;;
230321;1900;38;;;
230321;2000;72;;;
230321;2100;125;;;
230321;2200;86;;;
230321;2300;49;;;
230322;0000;28;;;
230322;0100;15;;;
230322;0200;7;;;
230322;0300;10;;;
230322;0400;5;;;
230322;0500;3;;;
230322;0600;9;;;
230322;0700;11;;;
230322;0800;19;;;
230322;0900;20;;;
230322;1000;8;;;
230322;1100;7;;;
230322;1200;11;;;
230322;1300;8;;;
230322;1400;9;;;
230322;1500;5;;;
230322;1600;4;;;
230322;1700;12;;;
230322;1800;14;;;
230322;1900;15;;;
230322;2000;10;;;
230322;2100;6;;;
230322;2200;4;;;
230322;2300;4;;;
230323;0000;4;;;
230323;0100;8;;;
230323;0200;9;;;
230323;0300;14;;;
230323;0400;7;;;
230323;0500;15;;;
230323;0600;39;;;
230323;0700;71;;;
230323;0800;18;;;
230323;0900;4;;;
230323;1000;2;;;
230323;1100;5;;;
230323;1200;4;;;
230323;1300;3;;;
230323;1400;2;;;
230323;1500;6;;;
230323;1600;7;;;
230323;1700;5;;;
230323;1800;23;;;
230323;1900;16;;;
230323;2000;17;;;
230323;2100;37;;;
230323;2200;38;;;
230323;2300;14;;;
230324;0000;12;;;
230324;0100;7;;;
230324;0200;7;;;
230324;0300;6;;;
230324;0400;4;;;
230324;0500;30;;;
230324;0600;24;;;
230324;0700;27;;;
230324;0800;13;;;
230324;0900;8;;;
230324;1000;11;;;
230324;1100;10;;;
230324;1200;7;;;
230324;1300;8;;;
230324;1400;11;;;
230324;1500;8;;;
230324;1600;6;;;
230324;1700;4;;;
230324;1800;12;;;
230324;1900;21;;;
230324;2000;17;;;
230324;2100;21;;;
230324;2200;16;;;
230324;2300;19;;;
230325;0000;14;;;
230325;0100;17;;;
230325;0200;9;;;
230325;0300;6;;;
230325;0400;14;;;
230325;0500;13;;;
230325;0600;13;;;
230325;0700;17;;;
230325;0800;21;;;
230325;0900;21;;;
230325;1000;14;;;
230325;1100;13;;;
230325;1200;12;;;
230325;1300;9;;;
230325;1400;13;;;
230325;1500;9;;;
230325;1600;9;;;
230325;1700;13;;;
230325;1800;13;;;
230325;1900;37;;;
230325;2000;82;;;
230325;2100;194;;;
230325;2200;144;;;
230325;2300;51;;;
230326;0000;15;;;
230326;0100;18;;;
230326;0200;11;;;
230326;0300;25;;;
230326;0400;12;;;
230326;0500;8;;;
230326;0600;10;;;
230326;0700;13;;;
230326;0800;17;;;
230326;0900;9;;;
230326;1000;9;;;
230326;1100;8;;;
230326;1200;15;;;
230326;1300;10;;;
230326;1400;7;;;
230326;1500;4;;;
230326;1600;2;;;
230326;1700;4;;;
230326;1800;9;;;
230326;1900;20;;;
230326;2000;21;;;
230326;2100;16;;;
230326;2200;21;;;
230326;2300;5;;;
230327;0000;9;;;
230327;0100;4;;;
230327;0200;2;;;
230327;0300;1;;;
230327;0400;1;;;
230327;0500;7;;;
230327;0600;13;;;
230327;0700;16;;;
230327;0800;19;;;
230327;0900;21;;;
230327;1000;5;;;
230327;1100;8;;;
230327;1200;13;;;
230327;1300;15;;;
230327;1400;20;;;
230327;1500;26;;;
230327;1600;17;;;
230327;1700;24;;;
230327;1800;25;;;
230327;1900;28;;;
230327;2000;17;;;
230327;2100;51;;;
230327;2200;22;;;
230327;2300;17;;;
230328;0000;9;;;
230328;0100;12;;;
230328;0200;10;;;
230328;0300;5;;;
230328;0400;1;;;
230328;0500;5;;;
230328;0600;28;;;
230328;0700;22;;;
230328;0800;35;;;
230328;0900;17;;;
230328;1000;40;;;
230328;1100;35;;;
230328;1200;39;;;
230328;1300;31;;;
230328;1400;28;;;
230328;1500;18;;;
230328;1600;41;;;
230328;1700;28;;;
230328;1800;32;;;
230328;1900;47;;;
230328;2000;114;;;
230328;2100;56;;;
230328;2200;131;;;
230328;2300;37;;;
230329;0000;69;;;
230329;0100;11;;;
230329;0200;9;;;
230329;0300;5;;;
230329;0400;4;;;
230329;0500;11;;;
230329;0600;19;;;
230329;0700;24;;;
230329;0800;19;;;
230329;0900;25;;;
230329;1000;15;;;
230329;1100;20;;;
230329;1200;23;;;
230329;1300;14;;;
230329;1400;11;;;
230329;1500;15;;;
230329;1600;21;;;
230329;1700;31;;;
230329;1800;;;;
230329;1900;36;;;
230329;2000;51;;;
230329;2100;52;;;
230329;2200;33;;;
230329;2300;10;;;
230330;0000;17;;;
230330;0100;9;;;
230330;0200;14;;;
230330;0300;8;;;
230330;0400;9;;;
230330;0500;60;;;
230330;0600;109;;;
230330;0700;192;;;
230330;0800;37;;;
230330;0900;19;;;
230330;1000;13;;;
230330;1100;20;;;
230330;1200;27;;;
230330;1300;11;;;
230330;1400;11;;;
230330;1500;9;;;
230330;1600;;;;
230330;1700;;;;
230330;1800;54;;;
230330;1900;52;;;
230330;2000;120;;;
230330;2100;76;;;
230330;2200;41;;;
230330;2300;45;;;
230331;0000;79;;;
230331;0100;39;;;
230331;0200;6;;;
230331;0300;12;;;
230331;0400;14;;;
230331;0500;38;;;
230331;0600;105;;;
230331;0700;61;;;
230331;0800;53;;;
230331;0900;30;;;
230331;1000;18;;;
230331;1100;55;;;
230331;1200;27;;;
230331;1300;32;;;
230331;1400;41;;;
230331;1500;43;;;
230331;1600;39;;;
230331;1700;64;;;
230331;1800;87;;;
230331;1900;83;;;
230331;2000;41;;;
230331;2100;39;;;
230331;2200;71;;;
230331;2300;38;;;
230401;0000;33;;;
230401;0100;25;;;
230401;0200;39;;;
230401;0300;25;;;
230401;0400;9;;;
230401;0500;21;;;
230401;0600;30;;;
230401;0700;33;;;
230401;0800;24;;;
230401;0900;26;;;
230401;1000;13;;;
230401;1100;14;;;
230401;1200;13;;;
230401;1300;9;;;
230401;1400;6;;;
230401;1500;7;;;
230401;1600;8;;;
230401;1700;16;;;
230401;1800;15;;;
230401;1900;21;;;
230401;2000;87;;;
230401;2100;135;;;
230401;2200;27;;;
230401;2300;37;;;
230402;0000;25;;;
230402;0100;25;;;
230402;0200;15;;;
230402;0300;10;;;
230402;0400;7;;;
230402;0500;6;;;
230402;0600;7;;;
230402;0700;39;;;
230402;0800;49;;;
230402;0900;11;;;
230402;1000;12;;;
230402;1100;18;;;
230402;1200;9;;;
230402;1300;9;;;
230402;1400;6;;;
230402;1500;11;;;
230402;1600;9;;;
230402;1700;18;;;
230402;1800;32;;;
230402;1900;44;;;
230402;2000;75;;;
230402;2100;40;;;
230402;2200;38;;;
230402;2300;11;;;
230403;0000;18;;;
230403;0100;7;;;
230403;0200;3;;;
230403;0300;9;;;
230403;0400;16;;;
230403;0500;9;;;
230403;0600;10;;;
230403;0700;16;;;
230403;0800;33;;;
230403;0900;16;;;
230403;1000;19;;;
230403;1100;3;;;
230403;1200;3;;;
230403;1300;5;;;
230403;1400;6;;;
230403;1500;4;;;
230403;1600;3;;;
230403;1700;9;;;
230403;1800;18;;;
230403;1900;40;;;
230403;2000;36;;;
230403;2100;34;;;
230403;2200;32;;;
230403;2300;13;;;
230404;0000;13;;;
230404;0100;8;;;
230404;0200;2;;;
230404;0300;1;;;
230404;0400;3;;;
230404;0500;2;;;
230404;0600;8;;;
230404;0700;15;;;
230404;0800;24;;;
230404;0900;24;;;
230404;1000;24;;;
230404;1100;24;;;
230404;1200;18;;;
230404;1300;9;;;
230404;1400;17;;;
230404;1500;21;;;
230404;1600;11;;;
230404;1700;12;;;
230404;1800;38;;;
230404;1900;50;;;
230404;2000;87;;;
230404;2100;112;;;
230404;2200;153;;;
230404;2300;39;;;
230405;0000;42;;;
230405;0100;30;;;
230405;0200;41;;;
230405;0300;30;;;
230405;0400;27;;;
230405;0500;25;;;
230405;0600;32;;;
230405;0700;84;;;
230405;0800;69;;;
230405;0900;88;;;
230405;1000;34;;;
230405;1100;48;;;
230405;1200;23;;;
230405;1300;18;;;
230405;1400;7;;;
230405;1500;5;;;
230405;1600;4;;;
230405;1700;9;;;
230405;1800;18;;;
230405;1900;35;;;
230405;2000;33;;;
230405;2100;64;;;
230405;2200;21;;;
230405;2300;27;;;
230406;0000;18;;;
230406;0100;16;;;
230406;0200;9;;;
230406;0300;6;;;
230406;0400;2;;;
230406;0500;1;;;
230406;0600;19;;;
230406;0700;42;;;
230406;0800;10;;;
230406;0900;16;;;
230406;1000;10;;;
230406;1100;7;;;
230406;1200;9;;;
230406;1300;9;;;
230406;1400;6;;;
230406;1500;3;;;
230406;1600;14;;;
230406;1700;18;;;
230406;1800;27;;;
230406;1900;53;;;
230406;2000;39;;;
230406;2100;21;;;
230406;2200;43;;;
230406;2300;32;;;
230407;0000;15;;;
230407;0100;32;;;
230407;0200;23;;;
230407;0300;12;;;
230407;0400;52;;;
230407;0500;13;;;
230407;0600;39;;;
230407;0700;14;;;
230407;0800;20;;;
230407;0900;4;;;
230407;1000;13;;;
230407;1100;13;;;
230407;1200;13;;;
230407;1300;13;;;
230407;1400;8;;;
230407;1500;10;;;
230407;1600;13;;;
230407;1700;24;;;
230407;1800;56;;;
230407;1900;52;;;
230407;2000;75;;;
230407;2100;126;;;
230407;2200;154;;;
230407;2300;187;;;
230408;0000;118;;;
230408;0100;89;;;
230408;0200;37;;;
230408;0300;23;;;
230408;0400;15;;;
230408;0500;14;;;
230408;0600;13;;;
230408;0700;9;;;
230408;0800;21;;;
230408;0900;12;;;
230408;1000;8;;;
230408;1100;8;;;
230408;1200;8;;;
230408;1300;6;;;
230408;1400;8;;;
230408;1500;7;;;
230408;1600;16;;;
230408;1700;20;;;
230408;1800;31;;;
230408;1900;29;;;
230408;2000;21;;;
230408;2100;16;;;
230408;2200;13;;;
230408;2300;10;;;
230409;0000;11;;;
230409;0100;6;;;
230409;0200;4;;;
230409;0300;4;;;
230409;0400;7;;;
230409;0500;3;;;
230409;0600;1;;;
230409;0700;11;;;
230409;0800;15;;;
230409;0900;9;;;
230409;1000;8;;;
230409;1100;13;;;
230409;1200;9;;;
230409;1300;11;;;
230409;1400;11;;;
230409;1500;12;;;
230409;1600;9;;;
230409;1700;13;;;
230409;1800;22;;;
230409;1900;27;;;
230409;2000;34;;;
230409;2100;23;;;
230409;2200;11;;;
230409;2300;12;;;
230410;0000;24;;;
230410;0100;71;;;
230410;0200;72;;;
230410;0300;23;;;
230410;0400;27;;;
230410;0500;16;;;
230410;0600;49;;;
230410;0700;113;;;
230410;0800;163;;;
230410;0900;85;;;
230410;1000;53;;;
230410;1100;47;;;
230410;1200;27;;;
230410;1300;43;;;
230410;1400;40;;;
230410;1500;39;;;
230410;1600;30;;;
230410;1700;33;;;
230410;1800;110;;;
230410;1900;195;;;
230410;2000;409;;;
230410;2100;510;;;
230410;2200;506;;;
230410;2300;507;;;
230411;0000;449;;;
230411;0100;280;;;
230411;0200;136;;;
230411;0300;49;;;
230411;0400;59;;;
230411;0500;98;;;
230411;0600;148;;;
230411;0700;330;;;
230411;0800;218;;;
230411;0900;102;;;
230411;1000;76;;;
230411;1100;31;;;
230411;1200;25;;;
230411;1300;16;;;
230411;1400;11;;;
230411;1500;8;;;
230411;1600;12;;;
230411;1700;12;;;
230411;1800;35;;;
230411;1900;75;;;
230411;2000;117;;;
230411;2100;93;;;
230411;2200;196;;;
230411;2300;143;;;
230412;0000;63;;;
230412;0100;20;;;
230412;0200;42;;;
230412;0300;1;;;
230412;0400;19;;;
230412;0500;22;;;
230412;0600;69;;;
230412;0700;262;;;
230412;0800;112;;;
230412;0900;32;;;
230412;1000;26;;;
230412;1100;15;;;
230412;1200;14;;;
230412;1300;13;;;
230412;1400;8;;;
230412;1500;6;;;
230412;1600;13;;;
230412;1700;28;;;
230412;1800;127;;;
230412;1900;263;;;
230412;2000;248;;;
230412;2100;441;;;
230412;2200;241;;;
230412;2300;209;;;
230413;0000;297;;;
230413;0100;147;;;
230413;0200;126;;;
230413;0300;100;;;
230413;0400;106;;;
230413;0500;76;;;
230413;0600;103;;;
230413;0700;236;;;
230413;0800;142;;;
230413;0900;71;;;
230413;1000;37;;;
230413;1100;36;;;
230413;1200;23;;;
230413;1300;15;;;
230413;1400;16;;;
230413;1500;10;;;
230413;1600;14;;;
230413;1700;44;;;
230413;1800;258;;;
230413;1900;519;;;
230413;2000;355;;;
230413;2100;514;;;
230413;2200;273;;;
230413;2300;314;;;
230414;0000;114;;;
230414;0100;112;;;
230414;0200;56;;;
230414;0300;83;;;
230414;0400;60;;;
230414;0500;89;;;
230414;0600;79;;;
230414;0700;147;;;
230414;0800;314;;;
230414;0900;89;;;
230414;1000;21;;;
230414;1100;14;;;
230414;1200;10;;;
230414;1300;7;;;
230414;1400;7;;;
230414;1500;11;;;
230414;1600;10;;;
230414;1700;23;;;
230414;1800;32;;;
230414;1900;41;;;
230414;2000;52;;;
230414;2100;64;;;
230414;2200;126;;;
230414;2300;152;;;
230415;0000;111;;;
230415;0100;111;;;
230415;0200;124;;;
230415;0300;85;;;
230415;0400;47;;;
230415;0500;39;;;
230415;0600;38;;;
230415;0700;47;;;
230415;0800;40;;;
230415;0900;52;;;
230415;1000;11;;;
230415;1100;20;;;
230415;1200;10;;;
230415;1300;13;;;
230415;1400;13;;;
230415;1500;14;;;
230415;1600;14;;;
230415;1700;35;;;
230415;1800;43;;;
230415;1900;83;;;
230415;2000;53;;;
230415;2100;53;;;
230415;2200;46;;;
230415;2300;23;;;
230416;0000;28;;;
230416;0100;20;;;
230416;0200;33;;;
230416;0300;16;;;
230416;0400;34;;;
